Día,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2019-05-19,11.70,14.56,18.00,95.83,0.00,104.50,1081.00,0.86,9.10,S,3.81
2019-05-20,12.40,15.28,21.40,91.62,13.80,134.67,1179.00,1.09,9.70,N,3.73
2019-05-21,11.70,15.11,19.10,93.88,0.00,142.38,1049.00,1.05,9.30,S,8.33
2019-05-22,12.50,15.96,20.20,91.71,4.00,168.79,1065.00,1.25,8.60,S,7.38
2019-05-23,13.20,16.50,23.30,87.88,10.00,144.00,1097.00,1.16,9.20,SSE,10.48
2019-05-24,13.70,15.94,21.60,86.62,12.40,103.79,719.00,1.00,8.50,ESE,12.90
2019-05-25,13.30,15.70,20.30,85.42,0.00,111.58,1165.00,1.06,10.50,ESE,13.22
2019-05-26,12.70,16.49,21.30,77.42,0.00,205.50,1283.00,1.65,11.20,E,16.10
2019-05-27,12.30,15.24,22.80,85.71,6.60,156.25,1150.00,1.12,10.10,S,7.01
2019-05-28,11.40,14.20,18.30,94.33,0.40,81.79,1243.00,0.70,9.70,S,5.35
2019-05-29,12.30,14.34,17.90,95.21,4.60,96.79,995.00,0.73,6.40,S,4.48
2019-05-30,12.30,13.47,14.70,98.08,14.80,56.92,425.00,0.42,4.30,S,10.11
2019-05-31,11.50,13.47,16.90,96.54,0.80,69.88,566.00,0.62,6.30,SSE,11.04
2019-06-01,11.20,15.40,21.00,86.73,0.00,155.78,963.00,0.87,8.30,S,8.27
2019-06-02,10.40,15.68,24.80,73.25,0.00,238.29,1005.00,1.95,10.10,E,14.10
2019-06-03,10.20,14.80,20.60,79.96,0.00,135.46,972.00,1.02,7.90,SSW,11.53
2019-06-04,9.90,14.37,19.50,85.25,0.20,156.21,1160.00,1.29,10.00,S,9.11
2019-06-05,10.10,14.56,19.50,87.12,0.00,204.58,1158.00,1.55,10.00,S,9.64
2019-06-06,11.50,14.19,18.90,91.75,4.20,133.42,1164.00,1.42,11.60,SE,4.80
2019-06-07,12.90,15.30,18.80,93.96,0.80,111.75,1183.00,1.16,10.90,S,7.65
2019-06-08,14.30,15.80,19.00,96.50,0.00,78.38,1129.00,0.70,9.60,S,6.35
2019-06-09,13.40,15.83,22.00,95.46,35.20,96.50,1218.00,0.73,9.30,S,4.28
2019-06-10,13.40,16.45,22.80,85.92,2.60,156.12,1201.00,1.23,10.60,ENE,4.80
2019-06-11,13.30,16.51,21.60,82.50,15.20,148.33,1199.00,1.32,10.40,S,11.82
2019-06-12,12.00,14.95,20.70,94.12,32.20,112.58,1183.00,0.92,9.80,,0.00
2019-06-13,12.40,14.39,17.30,97.12,4.40,61.00,478.00,0.43,6.70,,0.00
2019-06-14,12.60,14.84,19.10,96.04,12.60,98.67,1125.00,0.80,10.10,,0.00
2019-06-15,11.80,15.83,22.00,92.38,12.60,171.96,1179.00,1.43,10.60,S,5.40
2019-06-16,13.10,15.87,21.80,94.75,2.00,150.75,1111.00,1.17,9.90,S,4.06
2019-06-17,12.80,16.65,24.10,89.71,0.20,209.17,1136.00,1.65,9.90,SE,6.13
2019-06-18,12.40,16.23,21.00,92.08,0.00,145.38,1144.00,1.15,9.50,S,7.88
2019-06-19,12.90,16.84,23.30,91.29,0.00,135.46,1150.00,1.05,9.60,S,4.58
2019-06-20,13.40,16.97,22.90,87.83,1.00,119.38,1187.00,1.00,10.30,S,7.67
2019-06-21,12.80,16.81,22.60,87.33,13.40,153.54,1187.00,1.30,10.80,SSW,10.05
2019-06-22,12.80,15.75,21.60,90.21,2.20,107.50,1190.00,1.00,10.60,SE,4.57
2019-06-23,12.90,15.65,20.20,92.54,0.00,100.83,1197.00,0.91,10.20,E,3.20
2019-06-24,12.10,15.65,20.80,82.29,0.20,180.12,997.00,1.41,8.80,SSW,7.01
2019-06-25,12.20,16.16,22.80,86.33,0.80,146.12,1197.00,1.20,9.70,SSW,4.49
2019-06-26,12.10,17.10,22.70,76.96,0.20,172.21,1179.00,1.43,9.80,SSW,13.43
2019-06-27,12.90,16.05,20.50,76.92,0.00,202.38,1127.00,1.71,9.80,NNW,18.34
2019-06-28,12.60,15.42,20.00,77.75,0.00,199.62,1046.00,1.71,9.90,SE,19.53
